Station Code,Latitude,Longitude,Month,groundwater_level,temperature_c,rainfall_mm,soil_ph,clay_percent,sand_percent,silt_percent,organic_carbon,nitrogen,elevation_m
10822,12.678066,77.506904,2022-11-01,5.12,21.75555555555556,63.3,6.5,20.3,50.7,15.0,10.1,1.08,740.0
10822,12.678066,77.506904,2022-12-01,6.13,21.356048387096774,61.7,6.5,20.3,50.7,15.0,10.1,1.08,740.0
10822,12.678066,77.506904,2023-01-01,8.41,21.063844086021504,1.6,6.5,20.3,50.7,15.0,10.1,1.08,740.0
10822,12.678066,77.506904,2023-02-01,8.9,23.62648809523809,0.0,6.5,20.3,50.7,15.0,10.1,1.08,740.0
10822,12.678066,77.506904,2023-03-01,9.97,25.296370967741936,8.5,6.5,20.3,50.7,15.0,10.1,1.08,740.0
10822,12.678066,77.506904,2023-04-01,11.32,27.17152777777778,19.3,6.5,20.3,50.7,15.0,10.1,1.08,740.0
10822,12.678066,77.506904,2023-05-01,11.64,25.7233870967742,140.6,6.5,20.3,50.7,15.0,10.1,1.08,740.0
10822,12.678066,77.506904,2023-06-01,13.57,25.29347222222222,72.0,6.5,20.3,50.7,15.0,10.1,1.08,740.0
10822,12.678066,77.506904,2023-07-01,13.79,23.42311827956989,212.2,6.5,20.3,50.7,15.0,10.1,1.08,740.0
10822,12.678066,77.506904,2023-08-01,13.67,24.911155913978497,42.5,6.5,20.3,50.7,15.0,10.1,1.08,740.0
10822,12.678066,77.506904,2023-09-01,16.31,23.97888888888889,179.1,6.5,20.3,50.7,15.0,10.1,1.08,740.0
10822,12.678066,77.506904,2023-10-01,16.07,24.529973118279568,72.8,6.5,20.3,50.7,15.0,10.1,1.08,740.0
10822,12.678066,77.506904,2023-11-01,17.17,23.56375,97.3,6.5,20.3,50.7,15.0,10.1,1.08,740.0
10822,12.678066,77.506904,2023-12-01,16.32,23.028763440860217,8.700000000000001,6.5,20.3,50.7,15.0,10.1,1.08,740.0
10822,12.678066,77.506904,2024-01-01,17.34,23.25295698924732,7.7,6.5,20.3,50.7,15.0,10.1,1.08,740.0
10822,12.678066,77.506904,2024-02-01,18.42,25.10718390804597,0.1,6.5,20.3,50.7,15.0,10.1,1.08,740.0
10822,12.678066,77.506904,2024-03-01,17.68,28.00376344086021,0.0,6.5,20.3,50.7,15.0,10.1,1.08,740.0
10822,12.678066,77.506904,2024-04-01,17.46,30.206666666666667,0.2,6.5,20.3,50.7,15.0,10.1,1.08,740.0
10822,12.678066,77.506904,2024-05-01,18.7,26.94771505376344,254.6,6.5,20.3,50.7,15.0,10.1,1.08,740.0
10822,12.678066,77.506904,2024-06-01,17.89,24.53805555555556,161.1,6.5,20.3,50.7,15.0,10.1,1.08,740.0
10822,12.678066,77.506904,2024-07-01,20.92,23.544758064516127,188.3,6.5,20.3,50.7,15.0,10.1,1.08,740.0
10822,12.678066,77.506904,2024-08-01,20.51,23.83266129032258,202.1,6.5,20.3,50.7,15.0,10.1,1.08,740.0
10822,12.678066,77.506904,2024-09-01,18.64,24.111527777777777,64.60000000000001,6.5,20.3,50.7,15.0,10.1,1.08,740.0
10822,12.678066,77.506904,2024-10-01,19.3,23.261021505376345,238.2,6.5,20.3,50.7,15.0,10.1,1.08,740.0
10822,12.678066,77.506904,2024-11-01,19.5,23.17513888888889,27.7,6.5,20.3,50.7,15.0,10.1,1.08,740.0
10822,12.678066,77.506904,2024-12-01,20.12,22.58239247311828,95.8,6.5,20.3,50.7,15.0,10.1,1.08,740.0
10822,12.678066,77.506904,2025-01-01,22.1,21.61424731182796,3.6,6.5,20.3,50.7,15.0,10.1,1.08,740.0
10822,12.678066,77.506904,2025-02-01,18.15,23.5875,0.0,6.5,20.3,50.7,15.0,10.1,1.08,740.0
10822,12.678066,77.506904,2025-03-01,18.31,25.981989247311827,17.2,6.5,20.3,50.7,15.0,10.1,1.08,740.0
10822,12.678066,77.506904,2025-04-01,19.08,26.70430555555556,23.5,6.5,20.3,50.7,15.0,10.1,1.08,740.0
10822,12.678066,77.506904,2025-05-01,19.72,25.006854838709675,125.0,6.5,20.3,50.7,15.0,10.1,1.08,740.0
10822,12.678066,77.506904,2025-06-01,20.03,24.11958333333333,111.9,6.5,20.3,50.7,15.0,10.1,1.08,740.0
10822,12.678066,77.506904,2025-07-01,20.56,23.526881720430108,227.8,6.5,20.3,50.7,15.0,10.1,1.08,740.0
10822,12.678066,77.506904,2025-08-01,19.78,23.09825268817204,173.1,6.5,20.3,50.7,15.0,10.1,1.08,740.0
10822,12.678066,77.506904,2025-09-01,18.6,23.160833333333333,149.6,6.5,20.3,50.7,15.0,10.1,1.08,740.0
10822,12.678066,77.506904,2025-10-01,19.54,23.213306451612905,206.2,6.5,20.3,50.7,15.0,10.1,1.08,740.0
10822,12.678066,77.506904,2025-11-01,17.4,22.4925,19.8,6.5,20.3,50.7,15.0,10.1,1.08,740.0
10822,12.678066,77.506904,2025-12-01,16.83,21.175,6.6000000000000005,6.5,20.3,50.7,15.0,10.1,1.08,740.0
10823,12.598322,77.375724,2021-05-01,46.2,26.4502688172043,112.1,6.5,20.0,49.6,17.4,12.0,1.1,659.0
10823,12.598322,77.375724,2021-06-01,46.9,25.17055555555556,166.3,6.5,20.0,49.6,17.4,12.0,1.1,659.0
10823,12.598322,77.375724,2021-07-01,44.1,24.031586021505376,210.1,6.5,20.0,49.6,17.4,12.0,1.1,659.0
10823,12.598322,77.375724,2022-01-01,17.0,22.219220430107526,3.5,6.5,20.0,49.6,17.4,12.0,1.1,659.0
10823,12.598322,77.375724,2022-02-01,19.61,23.50699404761905,0.2,6.5,20.0,49.6,17.4,12.0,1.1,659.0
10823,12.598322,77.375724,2022-03-01,73.2,26.06061827956989,13.2,6.5,20.0,49.6,17.4,12.0,1.1,659.0
10823,12.598322,77.375724,2022-04-01,61.89,27.245416666666667,40.3,6.5,20.0,49.6,17.4,12.0,1.1,659.0
10823,12.598322,77.375724,2022-05-01,53.41,25.20766129032258,140.0,6.5,20.0,49.6,17.4,12.0,1.1,659.0
10823,12.598322,77.375724,2022-06-01,11.76,24.565,134.7,6.5,20.0,49.6,17.4,12.0,1.1,659.0
10823,12.598322,77.375724,2022-07-01,9.71,23.63212365591398,186.2,6.5,20.0,49.6,17.4,12.0,1.1,659.0
10823,12.598322,77.375724,2022-08-01,16.37,23.59099462365592,275.2,6.5,20.0,49.6,17.4,12.0,1.1,659.0
10823,12.598322,77.375724,2022-09-01,6.64,23.68041666666667,117.8,6.5,20.0,49.6,17.4,12.0,1.1,659.0
10823,12.598322,77.375724,2022-10-01,4.96,22.70739247311828,186.7,6.5,20.0,49.6,17.4,12.0,1.1,659.0
10823,12.598322,77.375724,2022-11-01,6.21,22.06375,87.0,6.5,20.0,49.6,17.4,12.0,1.1,659.0
10823,12.598322,77.375724,2022-12-01,10.43,21.64018817204301,63.1,6.5,20.0,49.6,17.4,12.0,1.1,659.0
10823,12.598322,77.375724,2023-01-01,19.6,21.44516129032258,0.6000000000000001,6.5,20.0,49.6,17.4,12.0,1.1,659.0
10823,12.598322,77.375724,2023-02-01,32.6,23.84032738095238,0.0,6.5,20.0,49.6,17.4,12.0,1.1,659.0
10823,12.598322,77.375724,2023-03-01,55.1,25.865860215053765,13.9,6.5,20.0,49.6,17.4,12.0,1.1,659.0
10823,12.598322,77.375724,2023-04-01,56.27,27.59013888888889,21.3,6.5,20.0,49.6,17.4,12.0,1.1,659.0
10823,12.598322,77.375724,2023-05-01,24.87,26.149327956989247,118.9,6.5,20.0,49.6,17.4,12.0,1.1,659.0
10823,12.598322,77.375724,2023-06-01,33.19,26.10361111111111,75.2,6.5,20.0,49.6,17.4,12.0,1.1,659.0
10823,12.598322,77.375724,2023-07-01,53.9,24.125940860215056,195.2,6.5,20.0,49.6,17.4,12.0,1.1,659.0
10823,12.598322,77.375724,2023-08-01,25.35,25.86801075268817,44.7,6.5,20.0,49.6,17.4,12.0,1.1,659.0
10823,12.598322,77.375724,2023-09-01,35.65,24.64902777777778,173.0,6.5,20.0,49.6,17.4,12.0,1.1,659.0
10823,12.598322,77.375724,2023-10-01,29.07,24.81975806451613,79.1,6.5,20.0,49.6,17.4,12.0,1.1,659.0
10823,12.598322,77.375724,2023-11-01,42.34,23.868333333333336,110.3,6.5,20.0,49.6,17.4,12.0,1.1,659.0
10823,12.598322,77.375724,2023-12-01,44.04,23.49422043010753,21.7,6.5,20.0,49.6,17.4,12.0,1.1,659.0
10823,12.598322,77.375724,2024-01-01,55.03,23.79717741935484,13.0,6.5,20.0,49.6,17.4,12.0,1.1,659.0
10823,12.598322,77.375724,2024-02-01,63.27,25.77988505747126,0.1,6.5,20.0,49.6,17.4,12.0,1.1,659.0
10823,12.598322,77.375724,2024-03-01,57.98,28.682258064516127,0.0,6.5,20.0,49.6,17.4,12.0,1.1,659.0
10823,12.598322,77.375724,2024-04-01,67.25,30.6575,0.6000000000000001,6.5,20.0,49.6,17.4,12.0,1.1,659.0
10823,12.598322,77.375724,2024-05-01,95.73,27.366129032258065,188.5,6.5,20.0,49.6,17.4,12.0,1.1,659.0
10823,12.598322,77.375724,2024-06-01,98.26,25.20694444444445,150.7,6.5,20.0,49.6,17.4,12.0,1.1,659.0
10823,12.598322,77.375724,2024-07-01,100.72,24.32258064516129,178.2,6.5,20.0,49.6,17.4,12.0,1.1,659.0
10823,12.598322,77.375724,2024-08-01,98.19,24.440860215053764,207.5,6.5,20.0,49.6,17.4,12.0,1.1,659.0
10823,12.598322,77.375724,2024-09-01,102.3,25.01236111111111,64.60000000000001,6.5,20.0,49.6,17.4,12.0,1.1,659.0
10823,12.598322,77.375724,2024-10-01,99.15,23.737365591397847,247.2,6.5,20.0,49.6,17.4,12.0,1.1,659.0
10823,12.598322,77.375724,2024-11-01,101.85,23.3,51.2,6.5,20.0,49.6,17.4,12.0,1.1,659.0
10823,12.598322,77.375724,2024-12-01,103.85,23.09354838709677,107.9,6.5,20.0,49.6,17.4,12.0,1.1,659.0
10823,12.598322,77.375724,2025-01-01,107.1,22.55994623655914,4.4,6.5,20.0,49.6,17.4,12.0,1.1,659.0
10823,12.598322,77.375724,2025-02-01,99.74,24.34672619047619,0.0,6.5,20.0,49.6,17.4,12.0,1.1,659.0
10823,12.598322,77.375724,2025-03-01,98.2,26.643413978494625,34.1,6.5,20.0,49.6,17.4,12.0,1.1,659.0
10823,12.598322,77.375724,2025-04-01,101.69,27.05083333333333,33.800000000000004,6.5,20.0,49.6,17.4,12.0,1.1,659.0
10823,12.598322,77.375724,2025-05-01,100.98,25.606317204301074,131.6,6.5,20.0,49.6,17.4,12.0,1.1,659.0
10823,12.598322,77.375724,2025-06-01,100.03,24.823055555555552,110.4,6.5,20.0,49.6,17.4,12.0,1.1,659.0
10823,12.598322,77.375724,2025-07-01,97.7,24.34005376344086,194.1,6.5,20.0,49.6,17.4,12.0,1.1,659.0
10823,12.598322,77.375724,2025-08-01,78.12,23.784274193548388,169.7,6.5,20.0,49.6,17.4,12.0,1.1,659.0
10823,12.598322,77.375724,2025-09-01,75.41,24.071666666666665,105.6,6.5,20.0,49.6,17.4,12.0,1.1,659.0
10823,12.598322,77.375724,2025-10-01,99.31,23.81653225806452,237.5,6.5,20.0,49.6,17.4,12.0,1.1,659.0
10823,12.598322,77.375724,2025-11-01,98.89,23.309444444444445,21.6,6.5,20.0,49.6,17.4,12.0,1.1,659.0
10823,12.598322,77.375724,2025-12-01,99.19,22.108736559139786,12.2,6.5,20.0,49.6,17.4,12.0,1.1,659.0
10824,12.448645,77.544733,2021-05-01,21.2,26.36411290322581,90.2,6.7,24.6,38.4,18.3,11.1,1.2,688.0
10824,12.448645,77.544733,2021-06-01,20.8,25.348194444444445,100.8,6.7,24.6,38.4,18.3,11.1,1.2,688.0
10824,12.448645,77.544733,2021-07-01,23.3,23.88763440860216,194.5,6.7,24.6,38.4,18.3,11.1,1.2,688.0
10824,12.448645,77.544733,2022-01-01,24.85,22.360080645161293,6.6000000000000005,6.7,24.6,38.4,18.3,11.1,1.2,688.0
10824,12.448645,77.544733,2022-02-01,27.51,23.16979166666667,0.2,6.7,24.6,38.4,18.3,11.1,1.2,688.0
10824,12.448645,77.544733,2022-03-01,34.34,25.802688172043013,8.1,6.7,24.6,38.4,18.3,11.1,1.2,688.0
10824,12.448645,77.544733,2022-04-01,25.68,26.498472222222222,37.9,6.7,24.6,38.4,18.3,11.1,1.2,688.0
10824,12.448645,77.544733,2022-05-01,10.29,24.858198924731184,189.4,6.7,24.6,38.4,18.3,11.1,1.2,688.0
10824,12.448645,77.544733,2022-06-01,13.83,24.35375,133.5,6.7,24.6,38.4,18.3,11.1,1.2,688.0
10824,12.448645,77.544733,2022-07-01,13.63,23.42849462365591,186.1,6.7,24.6,38.4,18.3,11.1,1.2,688.0
10824,12.448645,77.544733,2022-08-01,15.42,23.454032258064515,316.5,6.7,24.6,38.4,18.3,11.1,1.2,688.0
10824,12.448645,77.544733,2022-09-01,24.23,23.56611111111111,119.2,6.7,24.6,38.4,18.3,11.1,1.2,688.0
10824,12.448645,77.544733,2022-10-01,4.06,22.711693548387096,213.1,6.7,24.6,38.4,18.3,11.1,1.2,688.0
10824,12.448645,77.544733,2022-11-01,9.43,22.03291666666667,97.6,6.7,24.6,38.4,18.3,11.1,1.2,688.0
10824,12.448645,77.544733,2022-12-01,14.9,21.553897849462366,87.1,6.7,24.6,38.4,18.3,11.1,1.2,688.0
10824,12.448645,77.544733,2023-01-01,17.99,21.166129032258063,0.4,6.7,24.6,38.4,18.3,11.1,1.2,688.0
10824,12.448645,77.544733,2023-02-01,20.5,23.49434523809524,1.6,6.7,24.6,38.4,18.3,11.1,1.2,688.0
10824,12.448645,77.544733,2023-03-01,17.48,25.333198924731185,26.6,6.7,24.6,38.4,18.3,11.1,1.2,688.0
10824,12.448645,77.544733,2023-04-01,18.16,26.942222222222224,13.6,6.7,24.6,38.4,18.3,11.1,1.2,688.0
10824,12.448645,77.544733,2023-05-01,17.49,25.879166666666663,166.0,6.7,24.6,38.4,18.3,11.1,1.2,688.0
10824,12.448645,77.544733,2023-06-01,17.69,25.825416666666666,95.2,6.7,24.6,38.4,18.3,11.1,1.2,688.0
10824,12.448645,77.544733,2023-07-01,12.2,23.8747311827957,176.6,6.7,24.6,38.4,18.3,11.1,1.2,688.0
10824,12.448645,77.544733,2023-08-01,17.65,25.465860215053763,27.1,6.7,24.6,38.4,18.3,11.1,1.2,688.0
10824,12.448645,77.544733,2023-09-01,16.64,24.47458333333333,175.2,6.7,24.6,38.4,18.3,11.1,1.2,688.0
10824,12.448645,77.544733,2023-10-01,18.34,24.7108870967742,101.8,6.7,24.6,38.4,18.3,11.1,1.2,688.0
10824,12.448645,77.544733,2023-11-01,19.02,23.52638888888889,113.3,6.7,24.6,38.4,18.3,11.1,1.2,688.0
10824,12.448645,77.544733,2023-12-01,29.23,23.30524193548387,20.1,6.7,24.6,38.4,18.3,11.1,1.2,688.0
10824,12.448645,77.544733,2024-01-01,36.07,23.397311827956987,13.6,6.7,24.6,38.4,18.3,11.1,1.2,688.0
10824,12.448645,77.544733,2024-02-01,50.88,25.336350574712643,0.4,6.7,24.6,38.4,18.3,11.1,1.2,688.0
10824,12.448645,77.544733,2024-03-01,63.88,28.131182795698923,0.1,6.7,24.6,38.4,18.3,11.1,1.2,688.0
10824,12.448645,77.544733,2024-04-01,74.52,30.338194444444444,1.0,6.7,24.6,38.4,18.3,11.1,1.2,688.0
10824,12.448645,77.544733,2024-05-01,51.01,27.07755376344086,206.2,6.7,24.6,38.4,18.3,11.1,1.2,688.0
10824,12.448645,77.544733,2024-06-01,52.26,24.875416666666663,158.5,6.7,24.6,38.4,18.3,11.1,1.2,688.0
10824,12.448645,77.544733,2024-07-01,48.99,23.97930107526881,161.4,6.7,24.6,38.4,18.3,11.1,1.2,688.0
10824,12.448645,77.544733,2024-08-01,37.53,24.221505376344084,197.8,6.7,24.6,38.4,18.3,11.1,1.2,688.0
10824,12.448645,77.544733,2024-09-01,36.1,24.812638888888888,68.8,6.7,24.6,38.4,18.3,11.1,1.2,688.0
10824,12.448645,77.544733,2024-10-01,33.1,23.53669354838709,241.7,6.7,24.6,38.4,18.3,11.1,1.2,688.0
10824,12.448645,77.544733,2024-11-01,31.45,22.954166666666666,63.1,6.7,24.6,38.4,18.3,11.1,1.2,688.0
10824,12.448645,77.544733,2024-12-01,30.25,22.60282258064516,133.7,6.7,24.6,38.4,18.3,11.1,1.2,688.0
10824,12.448645,77.544733,2025-01-01,38.75,21.774327956989247,5.6000000000000005,6.7,24.6,38.4,18.3,11.1,1.2,688.0
10824,12.448645,77.544733,2025-02-01,54.53,23.79955357142857,0.0,6.7,24.6,38.4,18.3,11.1,1.2,688.0
10824,12.448645,77.544733,2025-03-01,55.7,26.0869623655914,28.9,6.7,24.6,38.4,18.3,11.1,1.2,688.0
10824,12.448645,77.544733,2025-04-01,28.77,26.889722222222225,36.0,6.7,24.6,38.4,18.3,11.1,1.2,688.0
10824,12.448645,77.544733,2025-05-01,31.14,25.4502688172043,139.5,6.7,24.6,38.4,18.3,11.1,1.2,688.0
10824,12.448645,77.544733,2025-06-01,29.31,24.633194444444445,87.0,6.7,24.6,38.4,18.3,11.1,1.2,688.0
10824,12.448645,77.544733,2025-07-01,27.0,24.09462365591398,162.2,6.7,24.6,38.4,18.3,11.1,1.2,688.0
10824,12.448645,77.544733,2025-08-01,21.03,23.603494623655912,162.3,6.7,24.6,38.4,18.3,11.1,1.2,688.0
10824,12.448645,77.544733,2025-09-01,25.12,23.792222222222225,180.4,6.7,24.6,38.4,18.3,11.1,1.2,688.0
10824,12.448645,77.544733,2025-10-01,9.84,23.579435483870967,200.2,6.7,24.6,38.4,18.3,11.1,1.2,688.0
10824,12.448645,77.544733,2025-11-01,11.22,22.78986111111111,41.4,6.7,24.6,38.4,18.3,11.1,1.2,688.0
10824,12.448645,77.544733,2025-12-01,13.67,21.41572580645161,12.1,6.7,24.6,38.4,18.3,11.1,1.2,688.0
10825,12.436884,77.286091,2021-05-01,38.9,26.641532258064515,234.4,6.7,21.2,36.8,23.6,10.7,1.1,628.0
10825,12.436884,77.286091,2021-06-01,40.6,25.418333333333333,106.5,6.7,21.2,36.8,23.6,10.7,1.1,628.0
10825,12.436884,77.286091,2021-07-01,34.1,24.156720430107526,188.1,6.7,21.2,36.8,23.6,10.7,1.1,628.0
10825,12.436884,77.286091,2022-01-01,14.69,22.86397849462365,3.0,6.7,21.2,36.8,23.6,10.7,1.1,628.0
10825,12.436884,77.286091,2022-02-01,4.8,24.22738095238095,0.0,6.7,21.2,36.8,23.6,10.7,1.1,628.0
10825,12.436884,77.286091,2022-03-01,12.02,26.69274193548388,2.7,6.7,21.2,36.8,23.6,10.7,1.1,628.0
10825,12.436884,77.286091,2022-04-01,7.49,27.64111111111111,53.7,6.7,21.2,36.8,23.6,10.7,1.1,628.0
10825,12.436884,77.286091,2022-05-01,6.81,25.345295698924733,173.4,6.7,21.2,36.8,23.6,10.7,1.1,628.0
10825,12.436884,77.286091,2022-06-01,10.24,24.785416666666663,123.5,6.7,21.2,36.8,23.6,10.7,1.1,628.0
10825,12.436884,77.286091,2022-07-01,10.0,23.68897849462365,183.8,6.7,21.2,36.8,23.6,10.7,1.1,628.0
10825,12.436884,77.286091,2022-08-01,15.29,23.691129032258065,254.6,6.7,21.2,36.8,23.6,10.7,1.1,628.0
10825,12.436884,77.286091,2022-09-01,10.36,23.924444444444443,104.9,6.7,21.2,36.8,23.6,10.7,1.1,628.0
10825,12.436884,77.286091,2022-10-01,3.32,23.03978494623656,232.1,6.7,21.2,36.8,23.6,10.7,1.1,628.0
10825,12.436884,77.286091,2022-11-01,3.9,22.3575,109.7,6.7,21.2,36.8,23.6,10.7,1.1,628.0
10825,12.436884,77.286091,2022-12-01,8.61,21.878091397849463,61.7,6.7,21.2,36.8,23.6,10.7,1.1,628.0
10825,12.436884,77.286091,2023-01-01,13.63,21.80403225806452,0.3999999999999999,6.7,21.2,36.8,23.6,10.7,1.1,628.0
10825,12.436884,77.286091,2023-02-01,13.69,24.20148809523809,0.8,6.7,21.2,36.8,23.6,10.7,1.1,628.0
10825,12.436884,77.286091,2023-03-01,19.28,26.378225806451614,16.7,6.7,21.2,36.8,23.6,10.7,1.1,628.0
10825,12.436884,77.286091,2023-04-01,12.21,27.870555555555555,22.9,6.7,21.2,36.8,23.6,10.7,1.1,628.0
10825,12.436884,77.286091,2023-05-01,5.02,26.377150537634407,188.3,6.7,21.2,36.8,23.6,10.7,1.1,628.0
10825,12.436884,77.286091,2023-06-01,13.55,26.28736111111112,100.5,6.7,21.2,36.8,23.6,10.7,1.1,628.0
10825,12.436884,77.286091,2023-07-01,12.18,24.21532258064516,201.7,6.7,21.2,36.8,23.6,10.7,1.1,628.0
10825,12.436884,77.286091,2023-08-01,11.51,25.941666666666663,55.8,6.7,21.2,36.8,23.6,10.7,1.1,628.0
10825,12.436884,77.286091,2023-09-01,18.76,25.00430555555556,152.4,6.7,21.2,36.8,23.6,10.7,1.1,628.0
10825,12.436884,77.286091,2023-10-01,7.31,25.22190860215053,93.5,6.7,21.2,36.8,23.6,10.7,1.1,628.0
10825,12.436884,77.286091,2023-11-01,9.63,23.9975,128.5,6.7,21.2,36.8,23.6,10.7,1.1,628.0
10825,12.436884,77.286091,2023-12-01,10.07,23.816129032258065,13.1,6.7,21.2,36.8,23.6,10.7,1.1,628.0
10825,12.436884,77.286091,2024-01-01,7.36,24.57620967741936,12.5,6.7,21.2,36.8,23.6,10.7,1.1,628.0
10825,12.436884,77.286091,2024-02-01,14.72,26.65028735632184,0.1,6.7,21.2,36.8,23.6,10.7,1.1,628.0
10825,12.436884,77.286091,2024-03-01,12.07,29.35255376344086,0.0,6.7,21.2,36.8,23.6,10.7,1.1,628.0
10825,12.436884,77.286091,2024-04-01,12.06,30.984166666666663,0.5,6.7,21.2,36.8,23.6,10.7,1.1,628.0
10825,12.436884,77.286091,2024-05-01,10.22,27.83266129032258,194.2,6.7,21.2,36.8,23.6,10.7,1.1,628.0
10825,12.436884,77.286091,2024-06-01,16.76,25.44263888888889,144.7,6.7,21.2,36.8,23.6,10.7,1.1,628.0
10825,12.436884,77.286091,2024-07-01,8.89,24.477688172043013,168.8,6.7,21.2,36.8,23.6,10.7,1.1,628.0
10825,12.436884,77.286091,2024-08-01,7.72,24.50497311827957,202.8,6.7,21.2,36.8,23.6,10.7,1.1,628.0
10825,12.436884,77.286091,2024-09-01,8.05,25.33125,55.7,6.7,21.2,36.8,23.6,10.7,1.1,628.0
10825,12.436884,77.286091,2024-10-01,7.1,24.004166666666663,292.6,6.7,21.2,36.8,23.6,10.7,1.1,628.0
10825,12.436884,77.286091,2024-11-01,12.8,23.248194444444444,65.4,6.7,21.2,36.8,23.6,10.7,1.1,628.0
10825,12.436884,77.286091,2024-12-01,14.43,23.074059139784943,118.2,6.7,21.2,36.8,23.6,10.7,1.1,628.0
10825,12.436884,77.286091,2025-01-01,26.3,22.67513440860215,2.7,6.7,21.2,36.8,23.6,10.7,1.1,628.0
10825,12.436884,77.286091,2025-02-01,15.03,24.662351190476187,0.0,6.7,21.2,36.8,23.6,10.7,1.1,628.0
10825,12.436884,77.286091,2025-03-01,18.34,26.818951612903223,25.8,6.7,21.2,36.8,23.6,10.7,1.1,628.0
10825,12.436884,77.286091,2025-04-01,12.55,27.499861111111112,51.9,6.7,21.2,36.8,23.6,10.7,1.1,628.0
10825,12.436884,77.286091,2025-05-01,8.04,25.8614247311828,148.2,6.7,21.2,36.8,23.6,10.7,1.1,628.0
10825,12.436884,77.286091,2025-06-01,7.71,24.93263888888889,107.0,6.7,21.2,36.8,23.6,10.7,1.1,628.0
10825,12.436884,77.286091,2025-07-01,8.68,24.423252688172045,159.3,6.7,21.2,36.8,23.6,10.7,1.1,628.0
10825,12.436884,77.286091,2025-08-01,12.25,23.94717741935484,168.8,6.7,21.2,36.8,23.6,10.7,1.1,628.0
10825,12.436884,77.286091,2025-09-01,18.8,24.375,130.7,6.7,21.2,36.8,23.6,10.7,1.1,628.0
10825,12.436884,77.286091,2025-10-01,11.41,24.02056451612903,264.5,6.7,21.2,36.8,23.6,10.7,1.1,628.0
10825,12.436884,77.286091,2025-11-01,11.4,24.01222222222222,33.5,6.7,21.2,36.8,23.6,10.7,1.1,628.0
10825,12.436884,77.286091,2025-12-01,15.1,22.58225806451613,10.4,6.7,21.2,36.8,23.6,10.7,1.1,628.0
10826,12.574856,77.417049,2021-05-01,6.3,26.45860215053764,109.8,6.5,24.0,40.9,17.6,13.4,1.1,636.0
10826,12.574856,77.417049,2021-06-01,6.5,25.32819444444444,199.4,6.5,24.0,40.9,17.6,13.4,1.1,636.0
10826,12.574856,77.417049,2021-07-01,6.0,24.023252688172043,209.3,6.5,24.0,40.9,17.6,13.4,1.1,636.0
10826,12.574856,77.417049,2022-01-01,0.49,22.304569892473115,3.8,6.5,24.0,40.9,17.6,13.4,1.1,636.0
10826,12.574856,77.417049,2022-02-01,0.76,23.53095238095237,0.2,6.5,24.0,40.9,17.6,13.4,1.1,636.0
10826,12.574856,77.417049,2022-03-01,2.02,26.11948924731183,10.7,6.5,24.0,40.9,17.6,13.4,1.1,636.0
10826,12.574856,77.417049,2022-04-01,2.12,27.16875,58.4,6.5,24.0,40.9,17.6,13.4,1.1,636.0
10826,12.574856,77.417049,2022-05-01,0.62,25.128225806451614,137.1,6.5,24.0,40.9,17.6,13.4,1.1,636.0
10826,12.574856,77.417049,2022-06-01,1.54,24.56402777777777,133.6,6.5,24.0,40.9,17.6,13.4,1.1,636.0
10826,12.574856,77.417049,2022-07-01,1.2,23.56787634408602,199.7,6.5,24.0,40.9,17.6,13.4,1.1,636.0
10826,12.574856,77.417049,2022-08-01,1.43,23.531586021505376,253.1,6.5,24.0,40.9,17.6,13.4,1.1,636.0
10826,12.574856,77.417049,2022-09-01,1.26,23.6425,127.7,6.5,24.0,40.9,17.6,13.4,1.1,636.0
10826,12.574856,77.417049,2022-10-01,0.14,22.67903225806452,190.5,6.5,24.0,40.9,17.6,13.4,1.1,636.0
10826,12.574856,77.417049,2022-11-01,0.42,22.103194444444444,92.7,6.5,24.0,40.9,17.6,13.4,1.1,636.0
10826,12.574856,77.417049,2022-12-01,0.52,21.65255376344086,65.5,6.5,24.0,40.9,17.6,13.4,1.1,636.0
10826,12.574856,77.417049,2023-01-01,1.79,21.45268817204301,0.8,6.5,24.0,40.9,17.6,13.4,1.1,636.0
10826,12.574856,77.417049,2023-02-01,1.19,23.808630952380952,0.3,6.5,24.0,40.9,17.6,13.4,1.1,636.0
10826,12.574856,77.417049,2023-03-01,2.0,25.859543010752688,20.8,6.5,24.0,40.9,17.6,13.4,1.1,636.0
10826,12.574856,77.417049,2023-04-01,2.49,27.58111111111112,26.3,6.5,24.0,40.9,17.6,13.4,1.1,636.0
10826,12.574856,77.417049,2023-05-01,1.94,26.07177419354839,122.1,6.5,24.0,40.9,17.6,13.4,1.1,636.0
10826,12.574856,77.417049,2023-06-01,2.39,26.15777777777777,87.2,6.5,24.0,40.9,17.6,13.4,1.1,636.0
10826,12.574856,77.417049,2023-07-01,2.95,24.103360215053765,188.1,6.5,24.0,40.9,17.6,13.4,1.1,636.0
10826,12.574856,77.417049,2023-08-01,3.51,25.80887096774193,52.1,6.5,24.0,40.9,17.6,13.4,1.1,636.0
10826,12.574856,77.417049,2023-09-01,3.91,24.534027777777776,185.9,6.5,24.0,40.9,17.6,13.4,1.1,636.0
10826,12.574856,77.417049,2023-10-01,3.37,24.780241935483872,79.7,6.5,24.0,40.9,17.6,13.4,1.1,636.0
10826,12.574856,77.417049,2023-11-01,3.69,23.74319444444444,108.7,6.5,24.0,40.9,17.6,13.4,1.1,636.0
